Date,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
12/1/2010,219119.9036,308625.6664,139584.956,259516.4207,293821.1965,137051.2937,98218.86211,305326.0108,148294.1053,253371.3597,220709.2202,156936.0172,369215.7661,144961.1704,434598.6783,213692.5397,198664.1986,130379.0543,186391.7004,168903.6413,153365.8486,254692.1458,158320.5021,143833.7623,156360.7655,207730.2205,136883.8796,217540.1161,168652.3874,228230.0007,243622.5402,177189.1723,122626.1908,156025.4751,115945.0384,111784.8768,113912.3669,100630.8424,152166.1692,162538.7326,249696.5236,106502.8551,126836.8829,118677.1501,236543.83,198553.6607,110005.106,145299.8352,126996.6386,119153.9626,115227.9516
1/1/2011,218495.9202,307543.2703,138252.8233,258778.8892,292331.5149,136603.9954,97381.98283,304591.3344,146397.2121,251359.8642,219950.0032,155325.1585,368175.6371,143730.3515,435413.0566,212857.5762,196805.9218,129130.6238,185368.8869,167247.2576,152542.2579,252811.6464,157574.9453,142967.0452,155666.3949,207684.8001,136271.5381,215887.9547,168090.752,227426.0306,243269.574,176879.9843,121923.9199,154989.6235,115492.825,111742.2464,113474.3302,100421.9046,150476.9436,162576.2741,248358.3103,105995.6112,126073.5982,118233.9583,235109.4876,198347.5111,109648.6378,145245.9791,126740.8494,118863.3572,114554.4856
2/1/2011,217872.1144,306506.2803,136989.6333,258213.0871,290925.5098,136133.3825,96677.34668,303537.2187,144606.9598,249772.6221,219256.0453,154059.9471,367817.5134,141989.1412,435284.3052,212613.1276,195104.1208,128087.2659,184201.9859,165520.1549,151639.0139,251651.7736,156970.8229,141961.9585,155011.5026,207608.2977,135711.6586,214156.2265,167904.2356,226903.0779,242855.7674,177101.1055,121314.3477,153981.1908,115159.461,111693.4023,113070.7086,100251.6964,148901.4696,162588.9733,247707.6419,105491.393,125400.7557,117884.9933,233892.4775,198310.3894,109434.5382,145068.3292,126668.0083,118571.7719,113926.6367
3/1/2011,217149.0681,304978.6501,135699.5119,257864.9442,289479.6153,135670.9148,96052.61634,302026.586,143172.9015,247984.9281,218595.4393,153142.5066,367107.8174,140039.0792,435241.354,212256.9183,193918.4988,127032.513,183163.7886,164252.7915,150816.3933,251100.4241,156510.2746,141135.1821,154338.6354,207446.4955,135182.5223,212244.5723,167907.2371,226062.3684,242150.1106,177613.5013,120884.1887,153065.3668,114945.9806,111583.3139,112724.1832,100006.0932,147721.8881,162746.4969,246855.1255,105030.0245,124673.7305,117519.3594,232521.9969,198339.0812,109191.5125,144900.2045,126593.0362,118274.5851,113430.8499
4/1/2011,216463.1807,303352.6414,134451.3187,257397.0304,287793.4327,135223.4094,95471.83379,300686.8484,141560.4054,245973.9697,217901.4079,152052.0764,366984.8093,138065.7184,433674.6406,211829.9532,192806.272,125828.2043,182542.0161,162949.661,150292.5869,250528.5077,156018.039,140355.6431,153614.7695,207457.6962,134791.7495,210265.9067,167345.892,224948.5273,241265.6307,177616.8037,120540.7552,152103.3675,114736.9856,111404.7359,112441.5218,99803.78214,146337.1333,163058.7112,245769.9454,104686.8837,123926.4907,117118.0657,231076.645,198280.41,108918.463,144635.2628,126215.5086,117961.8933,112919.3392
5/1/2011,215835.7328,300909.7396,133204.6913,256895.3462,285881.2142,134869.0065,94949.64863,299539.7764,140000.2494,243081.6999,216983.7577,151221.9072,366816.167,136619.1512,431767.5529,210929.0585,191950.9269,124355.4013,182205.1793,161672.3994,149912.2251,249517.4206,155448.761,139645.2053,152907.5201,207228.3222,134388.9371,208490.9082,166418.6884,223304.1391,240619.3238,177359.5986,120278.8583,151193.4442,114448.1264,111279.769,112174.238,99632.87459,145092.6924,163122.6935,244390.3155,104413.0318,123184.881,116850.2884,229381.1361,198016.8225,108608.632,144445.6044,125934.8751,117659.1437,112416.2234
6/1/2011,215284.0918,298943.5702,132077.8282,256147.7077,283830.3086,134507.8119,94437.96385,298753.0425,138320.1096,240487.0731,216145.1734,150165.7949,366698.2317,135028.4401,429335.113,210033.6996,190936.2646,122906.6869,182003.9261,160368.6712,149709.5745,248414.9083,154721.9516,138958.2574,152261.434,207023.0797,134035.9141,207166.0261,165257.946,221873.678,240395.7194,177150.6273,120001.4689,150371.7531,114193.7744,111112.7805,111933.3896,99632.8889,144154.8822,162773.1853,243406.523,104161.7703,122561.0979,116677.5797,227815.4238,197429.4988,108335.6699,144415.1481,125736.0697,117412.272,111926.3577
7/1/2011,214725.5176,297231.4503,131039.3815,255416.2908,281641.4388,134307.3522,94071.89205,297982.9011,137175.1028,238055.1649,215337.9293,149519.1937,366935.0849,133864.0028,427416.9519,208874.8005,190084.256,121686.5479,181684.553,159212.1963,149575.2895,247165.9698,153996.2399,138424.9774,151694.6976,206789.2521,133681.0777,206102.6917,164453.8824,220337.602,240418.0515,177082.5225,119696.8059,149546.0577,114030.1407,111110.9062,111802.5101,99635.80027,143860.9222,162327.1068,242162.1447,103929.2669,122055.4707,116535.0656,226605.8688,196941.0497,108226.1379,144464.1645,125743.0637,117240.0383,111578.125
8/1/2011,214231.0333,295363.9617,130222.352,254701.9962,279680.4393,134189.4276,93898.35102,297181.8706,136456.3781,236175.5256,214843.7071,148617.3436,366580.0589,132274.751,425344.867,207941.7673,189564.4644,120827.4247,181589.1306,158335.9507,149483.2522,245835.1243,153393.628,137947.6855,151119.802,206565.8367,133373.1405,205124.1289,163896.5221,218999.3614,240503.249,176925.797,119386.6652,148912.0435,113978.7582,111055.4069,111838.4021,99687.70415,143671.9382,162184.8359,240658.4351,103729.3625,121542.9036,116311.8654,225564.7098,196727.8287,108244.2874,144563.6279,125800.0123,117134.1233,111317.3901
9/1/2011,213635.139,293134.7574,129608.1772,254050.015,277966.3358,134147.2275,93849.36142,295939.1146,136011.0254,234250.0056,214568.3648,147745.9377,366370.2828,131283.5348,423430.6556,207085.6731,188840.8947,120254.6471,181591.6914,157557.6194,149326.9992,244253.7661,152961.3615,137472.3198,150611.301,206317.032,133078.2861,204285.5178,163523.6447,217576.0315,240413.5773,176588.3565,119036.2895,148406.8244,113976.0812,110978.7978,111923.9199,99703.16871,143432.2341,162247.8665,238827.5946,103534.9164,121112.3794,115970.7775,224277.366,196846.6293,108356.3065,144542.1225,125765.9975,117095.3762,111045.8063
10/1/2011,213000.8033,290754.7222,129256.0873,253400.8282,276432.3999,134034.0922,93797.82622,294308.4042,135829.5206,232447.778,214415.6547,146292.819,365671.9063,130516.1778,422304.8035,206594.192,188108.5498,119817.1316,181740.0164,156810.3147,149226.6517,243013.1025,152606.6336,136984.8697,150034.9293,206142.244,132744.1823,203331.8889,163138.5405,216145.6517,240338.994,176125.3908,118673.7083,147915.1617,114018.7016,110727.403,111959.0127,99728.6247,143276.7163,162452.8042,236887.572,103326.6381,120608.9336,115560.7323,222709.5679,196830.2582,108264.5552,144573.7776,125814.7187,117073.3366,110719.633
11/1/2011,212458.8359,289579.524,129076.1114,252694.1465,274806.422,133822.6247,93643.13979,292633.8843,135666.0093,230808.7911,214388.2217,145104.8683,365286.7572,129993.462,420869.3392,205953.7459,187334.4599,119448.832,181840.306,155991.4248,149089.0632,242153.491,152251.6685,136528.8449,149461.3996,206321.5898,132427.8124,202246.7956,162734.1586,214372.3355,240272.7617,175633.4297,118213.8963,147487.2435,114033.7884,110530.6537,111889.4514,99762.41398,143176.5217,162624.5531,235264.7307,103223.5827,120172.0675,115196.5239,221361.5112,196916.2928,108087.2838,144663.0622,125842.2314,117107.2428,110374.9517
12/1/2011,212194.1778,288813.601,128994.0746,252096.561,273118.8798,133575.6193,93447.99238,291368.5171,136165.4921,229463.1334,214437.6142,143641.012,364450.123,129484.4531,420742.6111,205280.7249,187170.4387,118842.7903,181918.2552,155147.6596,148821.3151,241462.0097,151905.8951,136300.1308,148909.0447,206531.3868,132135.9401,201075.7673,162341.0383,212707.0034,240400.1227,175103.4456,117828.9629,146944.9137,114002.8724,110401.9168,111743.4427,99785.44809,143137.2246,162751.7321,233763.334,103161.7587,119685.9068,114913.6399,219970.5053,197088.1652,107859.6248,144817.3144,125792.4393,117172.4427,110069.4554
1/1/2012,212124.4639,288418.7802,129022.5631,251570.7636,271762.884,133462.5113,93298.47838,290339.4063,136681.7179,228524.2916,214710.312,142680.395,364528.5282,129265.0765,420993.0519,204491.9244,187151.7794,118328.5449,182034.8133,154479.604,148586.3637,240670.7525,151605.3579,136271.0773,148480.7895,206663.6954,131995.6942,200256.3359,162029.6298,211568.0064,241025.3898,174510.8299,117685.6054,146559.1751,113981.7287,110318.6494,111497.1273,99771.7617,143045.031,162929.6341,232548.1415,103144.8975,119329.9538,114779.8007,218892.0424,197698.3729,107728.2715,144976.8885,125511.3454,117190.7958,109712.3561
2/1/2012,212332.1671,287844.9841,129143.802,251362.0222,271227.9124,133617.9234,93380.14741,289561.5029,137525.8988,227632.7116,215100.6618,141750.5682,364789.1362,129140.9499,421734.4919,204051.585,187316.2493,117934.2008,182197.7766,154267.7787,148627.8503,240241.0845,151538.966,136569.2568,148297.3505,207011.7479,132049.2145,199954.7663,161910.0809,210850.3307,241693.699,174036.4409,117748.7065,146293.4011,114128.2189,110266.3334,111461.0088,99913.43789,143390.3409,163302.358,231734.1025,103228.8767,119162.569,114758.6362,217867.2752,198446.4317,107688.2751,145201.0156,125223.3113,117277.2633,109482.7391
3/1/2012,212967.9083,287200.0824,129337.7369,251552.3336,271773.9419,133894.9436,93652.03201,289013.2111,138309.6066,226698.7451,215563.721,141220.2434,365078.2213,128816.299,421648.4375,203987.4562,187840.5401,118052.3816,182764.6566,154626.6556,148778.0703,240269.3718,151858.9561,136974.7124,148377.4725,207770.1846,132384.7344,200143.0169,161987.5168,210502.0403,242463.0931,173731.2223,118079.4822,146242.5343,114360.0815,110126.5633,111644.0785,100088.596,144101.0664,164019.3481,231597.5427,103531.6114,119219.5494,114976.2484,216973.1789,199444.3628,107703.9233,145748.6393,125189.0033,117652.7498,109482.106
4/1/2012,213946.2153,286759.7009,129699.1913,251949.4952,272593.1081,134173.6071,94189.08975,288912.8779,139787.0382,225619.7444,215923.443,140767.0778,365068.8231,128371.3336,420627.5845,204366.3996,188839.2718,118378.4141,183483.6197,155277.4134,148829.5023,241029.7425,152331.7983,137430.2924,148688.3782,208864.3219,132847.4341,200493.5119,162130.7524,210271.3245,243282.171,173906.7279,118585.4237,146414.6448,114646.7482,110062.6978,111984.9418,100095.2405,145206.6599,164821.0541,231696.275,104027.4463,119517.28,115326.5342,215689.5857,200438.6151,107747.8287,146548.411,125423.7634,118269.936,109683.5474
5/1/2012,215020.3152,286960.0877,130167.1385,252444.9038,273283.1577,134484.6552,94904.66089,289388.7849,141901.0742,224716.1466,216487.939,140450.3108,365746.2984,128376.9964,419983.555,204835.8322,190213.2125,118860.9282,184406.7582,156088.6748,149182.6663,241792.1291,152783.1617,137856.3642,149054.3159,209752.9753,133236.7662,200823.4753,162327.9448,210305.5572,244368.4493,174248.0197,119494.9471,146788.0147,115033.5561,110348.9909,112264.4685,100412.3704,146407.7496,165922.1788,231579.5123,104599.9038,120029.622,115843.9852,214623.9854,201643.8824,107933.6081,,125754.25,119062.0516,109946.5247
6/1/2012,216064.2796,288094.2172,130801.2189,252808.0156,273309.4301,134922.9477,95721.90603,290326.115,144436.7987,224308.9101,217476.841,140472.4103,367497.0957,129474.4863,419924.1691,205418.8519,191688.1198,119453.2091,185433.1524,157131.5712,149910.4537,242592.5816,152965.3643,138193.7713,149343.1332,210382.7896,133584.8686,201311.2232,162525.2196,210414.8413,245782.4247,174729.7306,120794.9286,147217.5381,115551.7988,110802.411,112528.927,100796.2654,147705.8335,167426.0403,231206.423,105038.0598,120592.4338,116519.2388,214125.5787,202889.0365,108202.0839,149399.0006,126146.3544,119594.0665,110105.0556
7/1/2012,216979.4109,289738.9102,131437.237,253145.1005,273199.2631,135419.688,96532.37536,291466.1009,147200.7534,224252.0063,218938.7257,140714.2718,370160.3188,131102.3942,421423.8497,205957.3796,193105.9483,120095.325,186342.9717,158466.4925,150627.6686,243094.8864,153041.1204,138420.487,149592.9868,210843.7721,133961.3512,201922.2233,162750.8144,210592.4454,247058.0187,175031.3629,122164.1232,147549.813,116160.1896,111296.0304,112814.1119,101561.6496,149008.1076,169150.9418,230727.2258,105340.2684,121141.1257,117237.0433,214271.6888,204058.1724,108579.4775,151088.1751,126585.0295,120119.9863,110257.3206
8/1/2012,217799.5057,292339.5117,132002.7909,253156.6022,272589.3042,135790.5964,97128.80083,292442.8665,149942.2618,224473.472,220739.0426,140844.8676,373459.141,132941.7624,423711.4452,206086.274,194416.4708,120494.6924,187039.0835,159908.5761,150864.2203,243491.5525,152917.9959,138486.6735,149625.9204,211361.0338,134161.5646,202699.2714,162784.4024,210514.4458,248204.1218,174841.7591,123182.6894,147708.4917,116547.5096,111118.9624,113058.6462,101999.4935,150287.8304,171072.0328,230160.5298,105295.2309,121466.0301,117743.1393,214211.9428,204891.4693,108796.4457,152569.4923,127106.4986,120551.363,110247.0856
9/1/2012,218588.3967,295851.5826,132604.4376,253183.7801,272305.4935,136108.6028,97829.10584,293184.2563,152846.8148,225117.3579,222808.7218,140900.434,377864.7906,134799.6302,426600.8881,206153.0444,195820.6797,120864.4383,187592.4628,161427.6974,150892.531,244167.3229,152796.4017,138616.4673,149673.0477,211891.9196,134383.9496,203601.2536,162856.8702,210287.654,249834.9992,174713.8242,124127.6563,147886.2473,116910.7433,110939.3197,113313.41,102548.0316,151698.3904,173058.549,229493.7953,105151.4477,121803.5008,118000.6273,213915.1434,205799.0309,108977.5413,153708.2329,127654.2218,120961.6101,110307.0444
10/1/2012,219443.4277,300333.5276,133350.3767,253021.3543,272102.5972,136425.5408,98563.41549,293858.2024,155487.6692,226127.6313,224850.2726,140723.0001,382780.2641,136730.6295,429326.8406,206151.461,197256.4303,121139.0898,188328.6772,162992.5554,150923.6232,244924.3153,152617.9922,138801.4959,149659.7281,212239.633,134461.8983,204903.8915,162956.8832,210234.5435,250976.3002,174460.2701,124967.3763,148109.1729,117092.8146,110538.6237,113585.9485,102935.9634,153106.6646,175307.0378,228856.414,104979.7863,121886.3733,118091.0536,213425.8988,206594.9328,109087.897,154330.3046,128210.645,120997.3646,110364.5087
11/1/2012,220267.7898,305241.2306,134406.696,253006.0824,272372.2372,136791.3303,99273.94409,294801.3637,157877.993,227615.0155,226758.8303,140411.4045,387775.0712,138955.2066,432229.6331,206293.6842,198992.2268,121587.0632,189435.2555,164402.5553,150930.4303,246058.6531,152486.8061,138944.1379,149661.5452,212321.263,134582.595,206405.213,163376.8404,210649.4728,252174.7016,174554.0129,125865.1771,148222.278,117295.3613,110579.4233,113719.3921,103172.5771,154441.3431,177460.9758,228614.7648,104892.8873,121855.8579,118187.436,213528.2458,207468.4805,109421.4803,154588.5859,128567.8383,120909.626,110466.4229
12/1/2012,220866.5591,310464.6872,135814.5175,252980.2202,272692.027,137158.4699,99908.60566,296272.9458,159816.5352,229278.7653,228444.7638,140099.2616,392431.3452,141013.1927,434306.738,206417.2057,200793.0725,122021.9528,190691.1616,165685.5711,150949.6855,247026.3357,152399.9056,139031.0096,149597.7698,212360.83,134474.4856,207970.6336,163911.1655,210857.7509,252488.5873,174507.7105,126477.6529,148289.2098,117504.5292,110940.9474,113775.7206,103372.3034,155638.5729,179642.3594,228682.91,104966.1469,121790.811,118322.4589,213837.813,208021.5564,109875.497,154867.7313,128769.6781,121199.6452,110529.4751
1/1/2013,221610.133,315412.6163,137424.6205,253385.3554,273250.1056,137671.0145,100540.4634,298141.4878,161606.918,231302.4305,230162.9852,140131.0657,396376.4277,143335.7903,436242.3945,206610.7727,202787.5605,122559.6023,191701.0484,166875.8285,151206.3558,248313.8513,152394.0757,139132.5224,149543.6805,212750.0181,134344.7152,209661.814,164149.4085,210912.595,252417.2787,174384.4805,126769.1356,148445.1669,117775.401,111391.5172,113721.8039,103458.5281,156784.7081,181951.6748,229217.7953,104983.7163,121772.2724,118497.4273,214219.2473,208768.0073,110367.9947,155397.4324,128881.1389,121868.676,110656.4749
2/1/2013,222522.8675,319791.315,139068.3419,254059.1572,273794.0229,138322.3475,101273.4152,300203.0679,163298.3005,233317.4662,231773.5732,140654.6489,399918.3694,145699.3355,437828.7023,207208.4392,204548.751,123261.8469,192297.6375,168054.0576,151169.2097,249626.3625,152415.1108,139402.4994,149655.0257,213544.7089,134443.9506,211487.5042,163982.5684,211113.6892,251909.8168,174410.3765,126931.1974,148838.3969,118096.3743,111385.9688,113748.5742,103123.2538,158034.2558,183793.5943,229930.4425,104991.133,121852.4,118584.4566,214285.6058,209483.4326,110522.1266,156085.2143,129173.0343,122447.3553,110869.2999
3/1/2013,223471.7476,323552.6446,140745.7161,254852.6503,274219.3415,139094.2573,102233.1718,301558.5816,165219.6341,235159.9808,233043.1124,141438.2416,402056.8705,148471.9824,439888.7875,207624.6454,206277.5771,124325.7576,192603.5024,169232.6947,151360.2334,250940.668,152646.5093,139823.1866,149894.2052,214515.2664,134902.0347,213295.2149,163812.2288,211984.0195,251253.9552,174402.3338,127171.3661,149337.9738,118436.8289,110921.8198,113759.163,102782.8105,159398.9992,185282.1515,230481.1603,104904.0249,121966.8042,118544.2245,214684.886,210182.7754,110611.4135,156861.6514,129568.1154,122904.6923,111280.4349
4/1/2013,224243.4576,327980.3939,142473.3429,255601.8921,274710.1173,139827.0807,103379.8867,302795.9236,167547.0324,236857.3877,234168.4158,142515.2724,404166.9392,151746.1129,441513.23,208279.2999,208127.5265,125662.1467,193268.0149,170303.2786,151815.5528,252251.1439,153079.4096,140327.5018,150253.5125,215369.6754,135612.841,215029.93,163879.0138,213255.09,251345.5798,175026.0817,127642.8599,149877.3937,118726.0703,110493.3732,113882.5074,102307.5087,160919.3071,186121.5366,230912.2252,104895.933,122256.0987,118529.5423,215324.111,210759.5025,110724.1056,157574.2686,130041.0065,123373.2148,111857.8593
5/1/2013,225077.8639,334028.7631,144421.9468,256450.2979,275555.0343,140663.4776,104758.2174,304185.8223,170282.8336,238796.2528,235458.9836,143438.2425,407131.9403,155828.1872,443932.3176,208960.1165,210344.6591,127326.2973,194258.0948,171530.7676,152738.3475,253897.8424,153720.0487,140898.032,150782.4296,216124.4679,136430.5866,216999.6665,164298.347,214645.6359,251973.6734,175831.7479,128312.5242,150469.2926,118933.5845,110155.6255,114186.1297,102043.4736,162678.3456,187371.254,231345.4271,105129.3523,122665.1441,118661.4989,215781.4556,211226.7608,110917.7481,158335.8296,130441.371,124031.1434,112609.507
6/1/2013,226192.9998,341347.8217,146331.4216,257628.9757,276558.8689,141661.52,106234.9818,306269.9665,173154.6164,240913.4065,237189.7177,144570.3225,411685.5984,160666.744,446856.4385,210004.0694,212711.563,129022.6537,195381.7306,172894.8195,153867.594,255656.4363,154260.512,141496.1871,151440.0109,216827.8008,137093.6407,219261.1817,164706.6518,216018.4845,253277.3247,177044.3604,128895.2892,151101.8035,119082.4822,110175.6277,114643.3439,101849.1994,164463.7164,188754.999,231942.8819,105602.6693,123235.1019,119011.0834,216533.6802,211639.836,111155.1446,158988.9994,130877.4132,124587.0935,113279.0207
7/1/2013,227262.3003,348679.5217,148165.6502,258803.4612,277691.0796,142619.3414,107659.7771,308462.4217,175913.6999,242919.272,239193.2261,145493.8936,416692.8799,165486.9987,450605.7722,210834.4121,214943.2879,130672.4755,196240.6756,174416.5505,154618.6431,257119.2934,154419.8379,142009.614,152113.3096,217296.2702,137542.9079,221498.3489,164774.7206,217188.4037,254617.0503,177934.0372,129288.0573,151643.4375,119105.214,110130.8306,115171.5774,101539.7584,166124.3373,190146.8374,232581.6812,106075.4369,123860.7718,119322.2344,217164.3924,211626.5392,111321.0193,159516.1951,131335.9403,125022.757,113805.4661
8/1/2013,228283.7332,355692.1192,149916.8719,259858.2016,279018.8999,143547.9144,109240.4483,310428.692,178530.9127,244693.0884,241272.9768,146708.448,421580.2949,169794.0007,454740.2768,211687.0085,216987.8477,132217.4466,197111.3985,176123.4908,155498.8156,258107.7843,154475.4248,142537.8584,152754.8881,217747.73,137907.5508,223689.5239,164811.5185,218213.5655,255884.7946,178634.5852,129645.6505,152292.9749,119212.9312,110485.0456,115742.0828,101643.2412,167589.4185,191662.715,233120.0597,106608.1787,124691.8512,119716.8844,218333.8026,211597.9442,111716.1662,160120.9896,131965.597,125658.0768,114284.206
9/1/2013,229117.2143,362564.3895,151618.7664,260620.7987,280573.301,144272.678,110640.3414,312204.8763,180918.5803,246429.3848,243275.9611,147813.3829,427261.3341,173657.8186,459782.2782,212592.2217,218815.1261,133544.2742,198040.0556,177766.0626,156211.4623,259027.2812,154405.6355,142998.4755,153271.5166,218295.427,138235.3994,225757.9436,164706.9838,219129.649,257345.8746,179164.0674,129943.3789,152880.5081,119376.2804,110567.4719,116202.5469,101981.7657,168950.1005,193131.353,233561.1567,106894.385,125412.9976,120017.1576,219293.5298,211768.6989,111971.1384,160670.9746,132497.0993,126085.2073,114673.1138
10/1/2013,229975.1874,369351.8157,153415.6066,261430.2741,282116.4675,145099.0693,111978.2122,314041.7748,183049.7185,248235.7323,245186.9222,149224.4446,433500.5669,177195.5885,465146.9922,213647.5048,220527.7456,134903.29,199071.3159,179401.5096,156822.139,260122.2269,154621.9369,143577.3394,153796.7383,218845.8638,138707.8553,227854.5547,164720.2436,220039.9915,258219.7423,179540.1961,130429.6467,153476.9724,119686.0033,110935.7341,116591.8717,102724.0531,170308.6144,194903.4344,234010.6756,107199.5972,126110.4071,120445.2367,220885.3531,212257.6796,112494.5143,161476.8731,133052.1917,126554.1043,115052.5907
11/1/2013,230544.3276,375045.1428,155002.646,262101.0368,282990.6676,145856.0368,112807.0098,315848.5302,184657.4541,249920.7736,246841.8038,150444.6674,438897.3218,180295.6553,469345.9861,214309.9088,221867.3709,135989.1886,199913.697,180648.3872,157032.9262,261377.3567,154777.2111,143926.4725,154061.7184,218681.9003,139039.0489,229653.7144,164546.2105,220882.0662,258610.3468,179751.1379,130734.087,153597.5029,119761.84,111083.6594,116680.2415,103024.4359,171254.9932,196202.0693,234435.5916,107249.6655,126355.8421,120742.4338,222594.5641,212507.2553,112982.5917,161961.503,133304.6964,126841.6641,115130.2039
12/1/2013,230976.5034,379631.2142,156621.8595,262554.0798,283659.4833,146705.2415,113514.5429,317727.8835,185816.5729,251665.6116,248361.5248,151596.8428,442746.0391,182448.3202,472436.9319,214794.8538,222815.7208,137176.7193,200801.9467,181809.4744,156736.5296,262749.6949,154988.2276,144288.7518,154298.2294,218225.8869,139501.6946,231436.412,164470.7518,221407.4003,258075.2992,179748.4062,131127.6781,153790.7669,119639.8465,111321.3732,116735.1804,102872.7111,171975.1851,197206.5407,234886.7598,107378.5092,126389.4442,120947.6269,223943.8033,212548.0268,113486.9647,162200.3211,133617.4984,127111.0959,115205.5429
1/1/2014,231328.121,382950.516,158163.0763,262943.3572,284581.3734,147702.5913,114224.9578,319515.7914,186999.1677,253406.8466,249634.5588,152435.3718,445202.2945,183909.9431,474832.9921,215230.2147,223581.1977,138253.0961,201727.0573,182826.9301,156346.4566,264087.8887,155127.5162,144623.4053,154537.4882,217876.6241,139912.902,233099.4892,164791.3819,221814.7926,257272.315,179747.5248,131469.742,154035.1365,119636.632,111549.0381,116792.2063,102355.9249,172483.2829,197804.7379,235249.3857,107466.6347,126304.7295,120963.3246,224899.8891,212495.7171,113759.2408,162298.9143,133770.8635,127361.5443,115174.3073
2/1/2014,231606.3087,385694.7599,159824.0168,263476.6569,286232.2126,148828.3941,115179.3557,321114.5542,188259.8178,255102.665,250934.9133,153341.9488,448142.4923,185378.1792,477507.9104,215764.2636,224211.2211,139456.7934,202601.3016,183959.3429,156103.4187,265440.3324,155225.0875,145212.752,155031.7208,218074.699,140508.1859,234720.3793,165371.5631,222196.1257,256472.4737,179813.5015,131977.9181,154632.9719,119911.5467,111954.0841,117015.2857,101939.4058,173152.9433,198265.8174,235500.7142,107630.8499,126302.8184,120822.9427,225282.4966,212541.5951,113898.8802,162218.651,133985.2503,127378.7844,115284.4928
3/1/2014,232088.8399,388190.4942,161381.687,264455.8948,288388.0315,149964.1329,116044.7407,322533.4018,189532.3638,256646.9283,252172.2238,154130.8811,450735.3149,186926.3236,480453.2451,216353.4927,225056.5095,140574.0524,203453.902,185109.4933,155962.5284,266767.3401,155322.2448,145749.022,155562.8222,218466.8361,141013.157,236315.5053,165934.0029,222953.1385,255974.662,179955.4521,132366.5125,155317.7502,120152.724,112263.1754,117257.2975,101218.2084,173937.8349,198577.8406,235878.2712,107684.9233,126397.6168,120767.5329,225723.5692,212640.748,113913.3568,162279.2579,134194.562,127624.5335,115430.6368
4/1/2014,232657.2532,391234.1877,162768.825,265595.7192,290499.0583,150951.3819,117025.9568,324023.5393,190486.1636,258012.8744,253592.5121,154936.7116,453995.0843,188793.499,483531.1773,216910.9993,225785.2692,141718.7895,204219.8873,186157.86,156027.4931,268209.3478,155565.478,146305.5131,156117.1207,218736.0736,141644.6484,237883.6371,166309.5196,224192.072,256358.281,180213.1483,132757.8996,156081.1601,120347.0631,112567.7035,117691.1474,100628.6499,174769.4048,198947.7238,236396.0408,107933.1738,126648.6634,120835.1168,225609.3082,212835.3459,114038.7961,162348.4175,134592.115,128127.4726,115828.6404
5/1/2014,233539.229,394482.1249,164137.0128,266950.7524,292501.2159,151951.4414,117998.3368,325730.9716,191260.9579,259490.4081,255122.9598,155768.5405,456868.2826,190672.3599,486908.3387,217784.8676,226701.7031,142891.9513,205248.741,187113.5705,156246.5901,269458.2379,156009.9057,146861.0653,156698.7303,219467.8395,142377.621,239653.96,166869.3273,225522.3531,257223.7676,180881.9438,133115.4857,156855.5605,120637.3469,113013.2245,118295.5846,100011.4062,175786.5957,199539.3724,237141.1355,108394.909,127197.11,121242.4255,225996.6337,213473.8099,114352.8538,162684.7647,135145.3151,128841.505,116521.8137
6/1/2014,234143.5019,397156.8552,165270.831,267885.4133,293689.493,152966.7819,119104.6115,327041.9658,191812.6551,260568.9947,256679.66,156657.3483,459675.5994,192825.69,489703.6041,218553.6444,227306.2738,143874.1952,206061.7323,187707.0316,156807.2725,270178.3588,156479.6819,147411.676,157190.6584,220127.6738,143153.58,241072.3231,167172.2494,226353.605,257667.1327,181659.3603,133377.3734,157481.8217,121046.2314,113643.5391,118949.5167,99938.61962,176565.8685,200421.4074,237568.8375,109077.2219,127900.0681,121778.3544,226277.0211,213989.2111,114880.5804,163162.9336,135719.5123,129607.166,117265.1196
7/1/2014,234597.2054,398915.5375,166438.9391,268654.6503,294361.6003,154123.0573,120144.4154,327971.219,192297.8425,261464.327,258321.5416,157642.0338,462583.2767,194730.921,492373.2299,219268.543,227921.7072,144724.2466,207283.866,188172.8622,157670.8072,270416.3282,156968.3991,147965.0893,157604.0111,221070.9589,143853.1495,242407.4128,167454.3411,226673.4844,258158.47,182483.7361,133686.4645,157989.363,121472.335,114503.4914,119641.5656,100529.2773,177455.6872,201784.5891,237750.4936,109729.9768,128663.6096,122394.0117,227067.3814,214705.7497,115475.6895,163870.0008,136317.4305,130317.9801,117938.213
